Box Barcode,FileBarcode,Sales Invoice No,Sales Invoice Date,SRN No,SRN Date,ARA Doc No,ARA City,STN No,STN Date,STN From,STN To,LRNo,Comment,Billing Location,Customer Name,SAN No,Inventory Adj,SAN A,Location
KL3300630992,K3393432680,,,1218406387,21.10.2016,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630992,K3393432681,,,1218406386,21.10.2016,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630992,K3393432682,,,1218406385,20.10.2016,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432683,,,1218406372,13.10.2016,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630992,K3393432684,,,1218406367,13.10.2016,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432685,,,1218406362,13.10.2016,,,,,,,,,Bhubneshwar,SAHEB DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630992,K3393432686,,,1218406360,13.10.2016,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630992,K3393432687,,,1218406354,13.10.2016,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630992,K3393432688,,,1218406353,13.10.2016,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630992,K3393432689,,,1218406352,05.10.2016,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432690,,,1218406350,04.10.2016,,,,,,,,,Bhubneshwar,MAHAVIR AGENCIES,,,,BHUBNESHWAR
KL3300630992,K3393432691,,,1218406349,04.10.2016,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432692,,,1218406348,04.10.2016,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432693,,,1218406347,04.10.2016,,,,,,,,,Bhubneshwar,BHARAT ELECTRONICS & APPLIANCES,,,,BHUBNESHWAR
KL3300630992,K3393432694,,,1218406345,04.10.2016,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432695,,,1218406340,03.10.2016,,,,,,,,,Bhubneshwar,SAHOO DISTRIBUTERS PVT. LTD.,,,,BHUBNESHWAR
KL3300630992,K3393432696,,,1218406339,01.10.2016,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630992,K3393432697,,,1218406336,01.10.2016,,,,,,,,,Bhubneshwar,MS. ENTERPRISE,,,,BHUBNESHWAR
KL3300630992,K3393432698,,,1218406335,01.10.2016,,,,,,,,,Bhubneshwar,TECHNO KART INDIA LIMITED,,,,BHUBNESHWAR
KL3300630993,K3393434187,,,,,,,1228402071,24.12.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434188,,,,,,,1227467179,21.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434189,,,,,,,1233813743,26.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434190,,,,,,,1228402009,21.12.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434191,,,,,,,1227904583,19.12.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434192,,,,,,,1227465894,21.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434193,,,,,,,1227466759,07.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434194,,,,,,,1227466816,08.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434195,,,,,,,1233813710,19.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434196,,,,,,,1227904540,16.12.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434197,,,,,,,1233813699,14.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434198,,,,,,,1228401938,15.12.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434199,,,,,,,1227467018,13.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434200,,,,,,,1227466685,06.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434201,,,,,,,1227466878,09.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434202,,,,,,,1227466648,04.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434203,,,,,,,1227466244,27.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434204,,,,,,,1233813687,12.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434205,,,,,,,1228401843,09.12.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434206,,,,,,,1227904428,09.12.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434207,,,,,,,1233813675,09.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434208,,,,,,,1227466608,04.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434209,,,,,,,1233813638,06.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434210,,,,,,,1227466521,02.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434211,,,,,,,1227466522,02.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434212,,,,,,,1233813635,05.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434213,,,,,,,1233813632,05.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434214,,,,,,,1227466431,30.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434215,,,,,,,1227466469,01.12.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434216,,,,,,,1228401754,03.12.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434217,,,,,,,1233813590,28.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434218,,,,,,,1228401622,26.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434219,,,,,,,1228401584,25.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434220,,,,,,,1233813582,26.12.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434221,,,,,,,1227466012,23.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434222,,,,,,,1227465632,16.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434223,,,,,,,1228401547,23.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434224,,,,,,,1227465717,17.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434225,,,,,,,1227904133,18.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434226,,,,,,,1228401451,18.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434227,,,,,,,1228401419,17.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434228,,,,,,,1227904112,17.11.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434229,,,,,,,1233813548,18.11.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434230,,,,,,,1227465456,11.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434231,,,,,,,1227904056,14.11.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434232,,,,,,,1233813541,15.11.2016,KOLKATA,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434233,,,,,,,1227904041,12.11.2016,PUNE,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434234,,,,,,,1227465230,03.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434235,,,,,,,1228401322,10.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434236,,,,,,,1227465299,06.11.2016,FARIDABAD,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630993,K3393434237,,,,,,,1228401215,05.11.2016,PONDICHERRY,BHUBNESHWAR,,,,,,,,BHUBNESHWAR
KL3300630991,K3393434238,1206479450,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434239,1206479449,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434240,1206479448,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434241,1206479447,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434242,1206479446,27.10.2016,,,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630991,K3393434243,1206479445,27.10.2016,,,,,,,,,,,Bhubneshwar,GALAXY,,,,BHUBNESHWAR
KL3300630991,K3393434244,1206479444,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434245,1206479443,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434246,1206479442,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434247,1206479441,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434248,1206479440,27.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434249,1206479439,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434250,1206479438,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434251,1206479437,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434252,1206479436,26.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630991,K3393434253,1206479435,26.10.2016,,,,,,,,,,,Bhubneshwar,RELIANCE RETAIL LIMITED,,,,BHUBNESHWAR
KL3300630991,K3393434254,1206479434,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434255,1206479433,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434256,1206479432,26.10.2016,,,,,,,,,,,Bhubneshwar,SPECTRA VISION,,,,BHUBNESHWAR
KL3300630991,K3393434257,1206479431,26.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393434258,1206479430,26.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393434259,1206479429,26.10.2016,,,,,,,,,,,Bhubneshwar,PRABHU,,,,BHUBNESHWAR
KL3300630991,K3393434260,1206479428,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434261,1206479427,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434262,1206479426,26.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434263,1206479425,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434264,1206479424,26.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434265,1206479423,26.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434266,1206479422,26.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434267,1206479421,26.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393434268,1206479420,26.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393434269,1206479419,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434270,1206479418,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434271,1206479417,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434272,1206479416,26.10.2016,,,,,,,,,,,Bhubneshwar,SAHEB DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393434273,1206479415,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434274,1206479414,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434275,1206479413,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434276,1206479412,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434277,1206479411,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434278,1206479410,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434279,1206479409,26.10.2016,,,,,,,,,,,Bhubneshwar,ONE TIME EMP - BBSR (EPP),,,,BHUBNESHWAR
KL3300630991,K3393434280,1206479408,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434281,1206479407,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434282,1206479406,26.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393434283,1206479405,26.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393434284,1206479404,26.10.2016,,,,,,,,,,,Bhubneshwar,HINDUSTAN ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434285,1206479403,26.10.2016,,,,,,,,,,,Bhubneshwar,HINDUSTAN ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434286,1206479402,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434287,1206479401,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434288,1206479400,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434289,1206479399,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434290,1206479398,26.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434291,1206479397,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434292,1206479396,26.10.2016,,,,,,,,,,,Bhubneshwar,J K AGENCY,,,,BHUBNESHWAR
KL3300630991,K3393434293,1206479395,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434294,1206479394,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434295,1206479393,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434296,1206479392,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434297,1206479391,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434298,1206479390,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434299,1206479389,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434300,1206479388,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434301,1206479387,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434302,1206479386,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434303,1206479385,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434304,1206479384,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434305,1206479383,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434306,1206479382,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434307,1206479381,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434308,1206479380,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434309,1206479379,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434310,1206479378,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434311,1206479377,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434312,1206479376,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434313,1206479375,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434314,1206479374,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434315,1206479373,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434316,1206479372,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434317,1206479371,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434318,1206479370,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434319,1206479369,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434320,1206479368,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434321,1206479367,26.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393434322,1206479366,26.10.2016,,,,,,,,,,,Bhubneshwar,GREAT EASTERN APPLIANCES PVT. LTD.,,,,BHUBNESHWAR
KL3300630991,K3393434323,1206479365,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434324,1206479364,26.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434325,1206479363,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434326,1206479362,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434327,1206479361,26.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434328,1206479360,26.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393434329,1206479359,26.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393434330,1206479358,25.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434331,1206479357,25.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434332,1206479356,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434333,1206479355,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434334,1206479354,25.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434335,1206479353,25.10.2016,,,,,,,,,,,Bhubneshwar,BISWAL SALES CORPORATION,,,,BHUBNESHWAR
KL3300630991,K3393434336,1206479352,25.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434337,1206479351,25.10.2016,,,,,,,,,,,Bhubneshwar,RADIANT ENTERPRISES,,,,BHUBNESHWAR
KL3300630991,K3393434338,1206479350,25.10.2016,,,,,,,,,,,Bhubneshwar,DOORDARSHAN,,,,BHUBNESHWAR
KL3300630991,K3393434339,1206479349,25.10.2016,,,,,,,,,,,Bhubneshwar,GUPTA DISTRIBUTORS,,,,BHUBNESHWAR
KL3300630991,K3393434340,1206479348,25.10.2016,,,,,,,,,,,Bhubneshwar,VIZOUS,,,,BHUBNESHWAR
KL3300630991,K3393434341,1206479347,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434342,1206479346,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434343,1206479345,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434344,1206479344,25.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434345,1206479343,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434346,1206479342,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434347,1206479341,25.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434348,1206479340,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434349,1206479339,25.10.2016,,,,,,,,,,,Bhubneshwar,PATRA ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434350,1206479338,25.10.2016,,,,,,,,,,,Bhubneshwar,VIDEO ZONE,,,,BHUBNESHWAR
KL3300630991,K3393434351,1206479337,25.10.2016,,,,,,,,,,,Bhubneshwar,RAUSHAN AIRCON,,,,BHUBNESHWAR
KL3300630991,K3393434352,1206479336,25.10.2016,,,,,,,,,,,Bhubneshwar,RAUSHAN AIRCON,,,,BHUBNESHWAR
KL3300630991,K3393434353,1206479335,25.10.2016,,,,,,,,,,,Bhubneshwar,RAUSHAN AIRCON,,,,BHUBNESHWAR
KL3300630991,K3393434354,1206479334,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434355,1206479333,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434356,1206479332,25.10.2016,,,,,,,,,,,Bhubneshwar,UTKAL SALES,,,,BHUBNESHWAR
KL3300630991,K3393434357,1206479331,25.10.2016,,,,,,,,,,,Bhubneshwar,VIZOUS,,,,BHUBNESHWAR
KL3300630991,K3393434358,1206479330,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434359,1206479329,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434360,1206479328,25.10.2016,,,,,,,,,,,Bhubneshwar,Goutam Electronics,,,,BHUBNESHWAR
KL3300630991,K3393434361,1206479327,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434362,1206479326,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434363,1206479325,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
KL3300630991,K3393434364,1206479324,25.10.2016,,,,,,,,,,,Bhubneshwar,RAJ ELECTRONICS,,,,BHUBNESHWAR
